"","observed_on","latitude","longitude","field.colour","RedMean","RedSD","RedMin","RedMax","RedKurt","RedSkew","GreenMean","GreenSD","GreenMin","GreenMax","GreenKurt","GreenSkew","BlueMean","BlueSD","BlueMin","BlueMax","BlueKurt","BlueSkew"
"3689","2019-08-07",43.4896430969,-80.5686721802,"Black",172.769032732622,46.7540099677218,18,255,0.225248166447117,-0.920252462277765,156.550018389114,48.3007672332501,7,249,-0.0840000422226175,-0.757809233649955,102.044685546157,47.2169205209933,0,231,-0.799145883437611,0.0498834152918543
"3691","2019-07-27",42.704117,-71.9016006,"Black",129.877090436759,61.9161707863873,0,255,-0.980493868345333,0.171554983592098,115.399090761487,59.2463946317471,0,255,-1.02742488689379,0.149322826986322,98.6962169183309,54.2450753020033,0,234,-1.02071616868246,0.14495932222371
"3695","2019-08-07",44.4161726188,-81.4644364268,"Black",136.087719298246,33.0342155375289,20,194,0.678742250835195,-0.906066974965128,112.229916897507,30.8361562315914,6,169,0.916278637664922,-1.00217789773009,53.6195752539243,21.6749910191202,0,105,0.163951337001389,-0.503174189074341
"3697","2019-08-07",44.1432386801,-77.9533762256,"Black",117.781960227273,29.0435339534341,15,206,0.661365508619791,-0.433564262956733,113.909446022727,28.581552066958,12,193,0.856107824653051,-0.56752070729351,73.0305397727273,25.4906061726236,0,146,0.0111488422749808,-0.268734222780976
"3699","2019-08-04",44.5109133333,-73.8838716667,"Black",163.978135788262,48.4314635775406,23,247,-0.845140930702173,-0.254967214040572,159.964326812428,40.8785981396797,34,236,-0.291315493540256,-0.497073267214897,131.513233601841,33.6157656158819,4,213,0.536531959990371,-0.632053641367569
"3700","2019-08-05",39.4758528253,-77.3687353949,"Black",173.903448275862,36.7447872453598,14,245,1.22421689272537,-0.996525125042933,194.044827586207,37.7821758215317,27,255,1.06269502216421,-0.952661224497009,187.287356321839,34.3546815405253,10,251,2.2306755336489,-1.24623951481387
"3702","2019-08-07",43.696305,-79.2554383333,"Black",192.845447324,37.7252169025448,1,255,3.03499731142239,-1.29098938238976,171.783040413067,34.4737551448066,1,254,3.30854315216328,-1.3725055027973,130.273557740046,28.166987971777,0,235,2.96099825758753,-1.08933544606187
"3703","2019-08-06",38.7369565267,-75.398459807,"Black",172.152121697358,37.1877717279181,12,254,2.24262821526225,-1.25693845150336,165.575660528423,36.1055821302135,8,242,2.2904505607911,-1.24410360914967,154.300240192154,32.7699392463809,6,220,2.82915708811887,-1.30649255184342
"3705","2019-08-07",42.3236783333,-81.8474666667,"Red",115.606442577031,22.4842288614774,45,172,0.20683850858658,-0.400195320972029,114.928571428571,21.6461197006894,45,172,0.338803850277789,-0.449172488918437,100.194677871148,22.174114641503,28,164,0.42243295310499,-0.429736457582889
"3708","2019-08-08",44.3230151892,-77.5206085709,"Black",160.882281553398,47.1946070694043,21,242,-0.372899302824345,-0.708189840026253,159.050161812298,48.7182526618746,25,239,-0.534907697904152,-0.614787976638839,140.99069579288,45.2715659630229,23,225,-0.752918569448444,-0.377409186770273
"3712","2019-08-08",42.2814716667,-81.84323,"Black",185.449675968787,54.4265719389887,5,255,0.278779114509607,-0.967525400421488,180.676497817749,53.9827215077555,0,255,0.382420496671939,-0.973650547973003,130.079751355641,47.9225633499858,0,224,0.0734524217967412,-0.776604145538331
"3722","2019-08-09",42.2811658235,-81.8432118397,"Black",197.30859375,50.0847106970113,8,255,0.732253707540127,-1.06718818796305,193.81689453125,50.5780959377712,1,255,0.743581296400382,-1.05304666497686,131.9833984375,43.0568377015916,0,215,0.299791462119713,-0.736608668462105
"3723","2019-08-05",43.1537707074,-72.8751553866,"Black",105.848056537102,42.0433898266495,28,207,-1.18065498935782,0.145545095668417,102.865724381625,38.4972903364365,26,188,-1.15912006461735,0.0993607930550357,87.1802120141343,30.5420044416816,14,182,-0.94220365237162,0.070370714858447
"3725","2019-08-08",43.0074873351,-81.2719855632,"Black",153.714515265131,26.0844004483606,20,218,4.12377956144694,-1.48928143338467,130.407605784681,24.5512436516654,2,189,2.88175946894023,-1.14976632785082,67.8559185859668,19.1573313688689,0,127,1.09000246145208,-0.48218096118253
"3726","2019-08-09",30.4150009155,-91.1627807617,"Red",178.792663476874,32.0315598125587,71,240,-0.465451781222197,-0.55503260495376,151.106858054226,36.1636309726262,45,217,-0.68072092542718,-0.401393712613281,116.736044657097,37.2887787059791,20,193,-0.839577713622568,-0.178646401073267
"3727","2019-08-09",43.1321933333,-72.52539,"Black",109.262804818333,38.7025616474356,0,225,-0.357430027772249,-0.295592477776843,115.935706590931,40.811936382066,1,226,-0.412120783949862,-0.342549737770713,80.8339046126726,37.9038488574966,0,208,-0.561348092037665,0.0187415981015754
"3732","2019-08-09",39.0928449,-95.8142885,"Black",150.369672131148,25.219240117076,55,225,0.39388873187889,-0.244867202216165,162.352459016393,26.8016816936978,61,240,0.282403053412509,-0.216365999742817,130.71393442623,29.1430964069149,55,221,-0.536569524151714,0.294350668074092
"3738","2019-08-09",41.28162,-71.954505,"Black",127.803267528931,38.8228891191938,27,225,-0.36410939782759,-0.156654714883601,122.629680054459,36.7085559927376,28,212,-0.346469162166759,-0.267833313058524,100.57045609258,31.1838395865326,16,177,-0.320508180401073,-0.307851027933884
"3739","2019-08-09",46.6545503639,-87.6297617075,"Black",105.709688346883,37.5100312028411,0,255,0.176115072306141,0.00721780452080601,82.8743224932249,35.1885003513788,0,235,0.0942955160345087,0.324598688943631,60.0538617886179,37.3584323678778,0,238,0.0815411835363844,0.559309245043301
"3740","2019-08-10",45.5169669658,-73.5058547184,"Black",207.080357142857,40.7105054010755,18,255,1.40495844835714,-1.12726458501758,199.38854679803,40.303887439796,16,255,1.18238505705306,-0.948814090865067,143.770012315271,36.0358579895194,0,231,0.468287049232386,-0.557650876778828
"3742","2019-07-25",40.6987614198,-73.9191145471,"Black",152.014064697609,50.5976663797818,0,254,0.469722453756315,-1.08213802185821,142.923411328475,51.3971163662461,1,255,0.1983488485686,-0.982478697010968,122.887354558241,46.1023238666291,0,255,0.103943744643838,-0.860397231561098
"3750","2019-08-10",38.921893566,-77.2673122428,"Black",136.672635065204,40.6366724980557,13,247,0.01356986532427,-0.457599083021382,161.755019664666,41.0417258619466,30,255,0.22038651567295,-0.661754646544849,161.19913061478,37.3990071210469,34,249,0.46508619741309,-0.777704689645069
"3752","2019-08-10",39.7044720016,-84.146602413,"Black",231.169904919388,20.8126183439694,135,255,0.786397521578688,-1.09921478750989,226.626705250103,20.7504164491364,138,255,0.542343972042234,-0.965524725080693,190.335262505167,15.6272373367025,121,239,0.643566919543519,-0.630497302226773
"3753","2019-08-10",40.4542094,-76.3780571,"Black",213.248212461696,24.2625946964183,98,252,1.90881742962753,-1.14095391885089,200.906026557712,26.2286889721476,97,241,0.483410115660459,-0.811972952442895,163.149131767109,32.434332379973,80,222,-0.982614468945087,-0.3214261326778
"3756","2019-08-10",44.7193559,-63.5541012,"Black",111.944,40.0234375097602,12,239,-0.428073814976208,0.121004575993261,105.600279069767,37.4612391848627,8,221,-0.510037976142035,-0.00337178609991316,85.7613023255814,35.1634984811224,0,224,-0.502155287952705,0.104574691625566
"3758","2019-08-10",39.4986886857,-76.6359209084,"Black",145.35625,42.6767167806102,31,230,-0.912959214736046,-0.240760617649152,141.5,43.4889817775739,30,230,-1.00697957701738,-0.219846765169141,134.609375,41.0563559421013,25,225,-0.937334209103143,-0.1991341977632
"3765","2019-08-10",43.1827582575,-80.6562636832,"Black",199.174978296518,40.6284518138993,51,255,0.237435110647973,-0.763585959197383,193.517700395486,38.779088715281,47,255,0.429532536308863,-0.736326494939098,151.348799073985,35.9286421950185,15,236,0.131369267433955,-0.336341439075022
"3770","2019-08-10",35.0406221667,-83.19448,"Black",144.231378763867,52.1690953695913,0,255,-0.552586069990344,0.0336382314891609,146.557316428949,51.8408945359068,1,255,-0.53491333731288,-0.0150342788333659,115.557316428949,44.9693754799978,0,246,-0.317714457160888,0.0735448399979531
"3772","2019-08-10",42.729105,-77.8678666667,"Black",188.025214592275,46.9119289279604,11,255,1.08471668558356,-1.23624653494231,193.982832618026,45.317939059645,24,255,1.15774530495074,-1.26502438255607,196.218213519313,44.9201989591287,18,255,0.86600759251917,-1.11598066744935
"3773","2019-08-09",43.6071383333,-80.1529916667,"Black",166.950025239778,39.7995105072352,24,246,0.695167580756491,-0.94726931998773,153.270065623423,38.8551994290656,16,233,0.879841717105541,-1.00866774243194,116.548712771328,34.28689525859,0,193,1.04194357006322,-0.909863361883558
"3774","2019-08-10",43.7331926146,-70.4170683741,"Black",147.693548387097,66.9724225011821,1,255,-1.20547163476201,-0.0117619578781237,135.989454094293,61.7611566606135,0,255,-1.04371771474747,0.00415260313945576,105.010856079404,50.2921425559305,0,229,-0.679128268131922,0.0694681747638024
"3777","2019-08-10",42.3244710686,-83.0222900771,"Black",182.047130020172,40.1145814738787,16,255,1.00788812648426,-1.0455836713573,180.710740265297,40.5792024657405,11,255,1.06377251236821,-1.08147644455377,183.997982761783,40.0803027939196,16,255,1.07474520006755,-1.06154920261142
"3779","2019-08-10",32.7219277103,-96.6892380841,"Black",128.355668095053,37.647399452208,65,220,-0.8502089766984,0.561883641072693,135.267627580834,38.3085940585399,68,223,-0.894680971232589,0.521580921959551,111.190494740943,30.5878992782617,55,194,-0.706155259752764,0.55796616387388
"3780","2019-08-10",38.97528,-77.2065583333,"Red",73.4485125858124,33.1829928640379,4,191,0.135023552296101,0.519899942760839,61.6530892448513,31.2972210381439,0,176,0.321953441556352,0.565492391944442,49.5002288329519,28.7049555545873,0,163,0.684028477194381,0.706753631452098
"3781","2019-08-10",43.5719451904,-80.2580566406,"Black",90.5134666512542,40.4671141549696,0,254,-0.902205948060934,-0.194454725062918,83.1987631487689,35.3652639345203,0,255,-0.523203977686415,-0.208372696173205,63.6282510692405,25.1465560468452,0,255,1.44662629217857,0.338129790903422
"3787","2019-08-11",43.4931678772,-76.4660568237,"Black",162.442682926829,27.4519517221413,40,238,1.67833630253402,-0.865126868572341,136.175609756098,25.6754114829149,10,200,2.12347183260826,-1.06275540823336,93.5853658536585,24.2785278842726,0,169,1.126758571021,-0.75637458015022
"3788","2019-08-10",44.731835,-79.0239363889,"Black",145.78582073664,25.7149495810332,35,218,0.722941704514267,-0.487223189204028,152.011922503726,23.9008338311373,41,220,1.00254088337258,-0.590226200288331,142.090909090909,25.511872932489,45,217,0.0582771366578454,-0.148518116508619
"3789","2019-08-11",38.8578107985,-77.4171946575,"Black",161.030235988201,31.288843139952,47,221,-0.50069028713753,-0.302786156419448,138.920353982301,25.1187790591903,42,191,0.366578140056581,-0.600945401722809,95.4756637168142,18.4414141044471,0,148,4.21635168558064,-1.33065568410721
"3790","2019-08-11",40.0323982239,-75.2311325073,"Black",112.358923624852,18.9472060654066,24,174,0.767305538810209,-0.302023308046874,123.538187574199,20.9834612785513,31,176,0.513340451051335,-0.277668536905325,116.520379897111,21.6109769148159,24,174,0.433019820705538,-0.242378439260708
"3793","2019-08-10",42.905105,-79.6235666667,"Black",85.0377166156983,35.9200018818067,12,191,-0.609956184162127,0.426167139944949,85.6462793068298,35.8075675920133,8,200,-0.0930281908763075,0.563614750355293,61.7594291539246,27.4831901365538,0,165,0.541184944396219,0.651440225462531
"3794","2019-08-11",40.909778873,-73.2484351723,"Black",135.676767676768,25.6084441920096,36,180,1.17060087492549,-0.907711370998074,117.656565656566,27.171098697172,26,170,-0.0545567723295943,-0.400574196626197,99.8989898989899,28.5605318326029,24,161,-0.842110484505673,0.123087238551296
"3797","2019-08-11",44.85208,-74.278405,"Black",167.612563201645,50.6763810333558,7,255,-0.702989449027273,-0.265560402445217,148.584283143371,46.7249759394815,1,250,-0.585680996859856,-0.333557846398757,118.165909675208,41.84882558509,0,222,-0.485409030316346,-0.327360576850374
"3799","2019-08-11",39.2556833333,-76.8359533333,"Black",106.262089465671,21.822746749876,43,172,-0.326894941750122,0.0343893952751923,97.0823606177046,20.975465653765,36,162,-0.187099646028685,0.0820945083256083,66.8491988689915,18.1192362898479,13,138,0.622325702816972,0.511187525212606
"3803","2019-08-11",39.89222948,-75.34235855,"Black",166.62349507479,42.9766251477924,28,255,2.14593860051534,-1.19286415056784,153.316307916819,43.0002408796348,28,255,1.22488087381364,-0.727470916814918,97.8909157241882,50.0324799023898,5,244,-0.00329538190040823,0.699769899732633
"3805","2019-08-11",40.7470277235,-73.3248226513,"Black",131.284161490683,43.1280959119934,4,235,-0.568631029582267,0.298640346579703,123.80900621118,44.0877731163376,0,233,-0.619398367406487,0.33715088356661,91.4363354037267,33.4983203253744,0,171,-0.719140796534256,0.247613145202451
"3806","2019-08-11",50.1043805,-91.8473966667,"Black",111.943533697632,44.2858426230467,30,249,0.406433109051201,0.816970931920662,92.2058287795993,45.4052663700866,10,242,1.11459164052651,1.15325106679411,66.8998178506375,43.5075186467681,0,216,1.24515858596838,1.23287956211819
"3807","2019-07-07",41.8658683506,-73.4860314349,"Black",188.071010248902,48.0846789091061,0,255,1.52951645729022,-1.11636501449269,163.183748169839,48.883137007253,0,255,1.00283106041492,-0.875410947877361,95.9648609077599,43.4457120999386,0,219,-0.440511884342995,-0.118564133886772
"3809","2019-08-11",43.42356526,-80.2909800491,"Black",110.126419379258,36.7379323411069,13,204,-0.354120274835437,0.36757333748,104.450416351249,33.3276321140059,16,197,-0.281354920494317,0.270444475885931,65.8024224072672,25.9654116121448,0,156,-0.00622927816263941,0.341462321496927
"3811","2019-08-10",39.3679316667,-77.3877116667,"Black",161.747858255452,38.2074350865058,2,249,1.2893528666095,-1.0234335144871,163.36292834891,38.937113686419,2,253,1.11434448581281,-0.993888492769634,151.606503115265,38.5337200275791,0,242,0.495063196043138,-0.832317658611306
"3813","2019-08-11",37.2921802326,-87.402178872,"Black",171.402985074627,32.6968583017272,81,239,-0.918993845139298,-0.144510572486031,173.650975889782,30.8923956843025,82,235,-0.83150480011028,-0.181267714069067,158.025258323766,24.87036375825,77,212,-0.511675928581159,-0.32078855498295
"3814","2019-08-11",41.818795,-78.9609533333,"Black",160.259037026196,61.7228942685196,0,255,-0.621746876683791,-0.502065175267895,172.976291526416,61.5332992798339,1,255,-0.508382181316887,-0.59509415610709,161.36294453388,58.4640193118119,0,255,-0.474959166875279,-0.542739179757541
"3816","2019-08-09",38.0063241,-78.4683854,"Black",203.357732211421,46.4750358972868,3,255,5.09517341259491,-2.20473036249175,208.17751817662,46.5924140128619,5,255,5.35362701277309,-2.28022856115925,105.630667429132,29.9993045227761,0,165,2.30355569959651,-1.45967517403744
"3817","2019-08-10",43.5233435328,-70.4650176528,"Black",180.867595818815,49.7812641317658,30,255,-0.739799529345976,-0.33259312827074,160.593205574913,48.1789658710167,11,250,-0.681448748407392,-0.321431406351004,123.297909407666,41.5803768328414,0,205,-0.428505016985778,-0.31726705491045
"3818","2019-08-11",42.5178721679,-84.1158136072,"Black",120.625308008214,56.8896237387776,0,242,-1.03611640404943,-0.402565613901425,114.629876796715,52.2700142769265,0,241,-1.04509533701726,-0.370040861807507,81.5019507186858,44.3901178999152,0,246,-0.87733029508005,-0.0471260693256724
"3820","2019-08-12",29.7664838889,-95.4287091385,"Red",160.101960784314,32.9374205125129,67,228,-0.853050786129008,-0.0757353035221047,146.719607843137,32.4259138626233,55,212,-0.775736584245747,-0.154337570609813,120.450980392157,30.2956056553288,39,185,-0.759874431728182,-0.0959204837492461
"3822","2019-08-12",45.4295366667,-73.938605,"Black",108.802302432269,45.7839081413803,1,226,-0.718786357132022,-0.338466040432624,94.6977408465334,41.7111494547468,0,201,-0.65527205823218,-0.396743365091951,71.0574742491128,35.7944436336102,0,176,-0.706656805740677,-0.226539521148396
"3823","2019-08-11",38.1218445,-86.4726716667,"Black",93.5889984166709,40.071994199012,4,183,-0.965256524353917,0.00857032693698753,99.9493334695337,37.8235507300069,11,188,-1.02337080618226,-0.0548575314278084,67.3741253383727,33.753080344249,0,146,-0.932111975568748,0.023681997095717
"3829","2019-08-12",44.184201275,-76.2255255865,"Black",187.776243616418,34.8972121718382,15,254,1.57576323641808,-0.927981120465866,166.10762247021,32.1953157844279,16,241,1.17404542740219,-0.723376048948489,156.152260261018,34.3595102148432,16,240,0.0970103546117973,-0.308292032278213
"3831","2019-08-12",42.39140921,-76.37348079,"Black",163.761102603369,44.2671652910999,36,255,-0.593174467170035,-0.237354185682332,145.943083205717,44.605668237297,18,253,-0.538043550403764,-0.233605559808438,143.533945890761,42.7963902082573,11,255,-0.44900028386663,-0.183006977407944
"3833","2019-08-12",35.8318236741,-80.1892276226,"Black",205.51655011655,32.2613775955307,61,255,1.5269285206998,-1.14033800121954,211.102564102564,29.9795284311172,70,255,2.21629579066833,-1.30728735293622,203.962237762238,31.7418747775406,62,255,1.4253950123546,-1.05653455576595
"3834","2019-08-12",36.317245,-82.323555,"Black",191.35,31.1983243384552,67,254,1.26758530484774,-0.923148646455253,190.595238095238,31.6747789897292,63,248,1.25373362425765,-1.01809733627579,137.347619047619,25.4708990960557,36,191,1.15834189895911,-0.82169157386801
"3838","2019-07-27",43.3246773172,-72.5143090526,"Black",131.814785530737,43.1685334489247,6,251,-0.423483577362186,-0.12357587254749,131.577881004151,40.0961064108468,1,239,-0.328280953378634,-0.287195337029873,124.249752915596,42.4605775965796,4,253,-0.546195543518982,-0.029357700942632
"3839","2019-08-12",39.6432413722,-77.4937289855,"Black",124.866666666667,27.9800184375804,44,186,-0.00689758818575248,-0.0994869848652343,115.56,28.843125802178,38,182,-0.187642916821947,-0.018239104049335,80.12,25.0580319746574,14,136,-0.317924038005089,0.386352816929331
"3842","2019-08-13",42.84183,-80.3111883333,"Black",201.011714936544,45.0664497021593,0,255,5.99342363398398,-2.23272208607124,199.02766026684,43.3677596955936,0,255,6.8822069971475,-2.43634724269975,201.524894240156,43.3752114307656,3,255,7.25785598062219,-2.52788552296089
"3843","2019-07-16",40.8016911125,-73.9713839568,"Black",164.255159363728,44.1140476595322,19,255,0.585099973485292,-0.197505388135468,161.501034829401,42.9265347780126,15,255,0.49273012199446,-0.225609872069023,123.451895216132,32.1385607262736,0,217,0.530264781068706,-0.150408728501066
"3844","2019-07-16",40.8017110559,-73.9714111369,"Black",123.456211419753,39.0140028730445,0,206,1.36350917002359,-1.21239054296801,115.137731481481,37.9094829992169,0,210,1.12456315165572,-1.03594053863779,77.3608217592593,29.5092806262516,0,166,0.12955545926598,-0.404462491516392
"3845","2019-08-13",40.7320062,-74.6687697,"Black",131.313901345291,22.770079609423,54,182,0.455792073236675,-0.819533964062437,123.2533632287,20.7888458616341,48,169,0.60942622002545,-0.785484212840063,91.9955156950673,18.0659211759519,32,147,0.527592666939933,-0.18220641599559
"3846","2019-08-13",46.3564383333,-62.966945,"Black",139.266272189349,32.7333216120638,29,203,0.574172443120069,-0.705986622048644,127.704142011834,33.2681392609276,19,201,0.515156371909113,-0.18374693405118,119.248520710059,30.6632595930391,20,196,0.786682223782488,-0.0677637771350839
"3851","2019-08-08",32.6875655804,-90.2674087856,"Black",160.853053435115,24.5608342604408,49,203,5.43622499915144,-1.87308754872682,149.412213740458,23.7394622624975,48,191,3.72343080158906,-1.50204051725502,105.666030534351,21.0484534043281,27,153,1.3273776254696,-0.853777715324163
"3852","2019-08-13",42.2813379625,-81.8532752619,"Black",176.33515184579,43.7247050822218,1,255,-0.186912780713922,-0.339668177407359,181.486633933442,39.9205921984594,3,255,0.450487869291652,-0.624504547451405,139.476813966176,36.3578768171747,0,240,-0.0113793127496504,-0.302130987038941
"3854","2019-08-13",35.8982096366,-80.1234126591,"Black",181.038652130823,37.8260100496561,59,255,-0.345687250818259,-0.377513280249807,189.725470763132,36.6951317459221,52,255,0.0187539974892901,-0.545188532882071,140.806739345887,42.9356905844628,30,240,-0.573165960414077,-0.144141148739249
"3855","2019-08-05",36.1402471725,-81.6825416667,"Black",159.257489387508,35.7009832837593,11,248,0.860873266409929,-0.865025093304016,133.787386294724,33.7387001734696,0,220,0.771439964955396,-0.796269957853792,99.6694966646452,27.9174121180777,0,197,0.925316162315268,-0.769648716959284
"3856","2019-08-13",44.27791998,-70.03313966,"Black",175.838257016248,31.4516672838601,31,255,0.596176509864823,-0.208643948191317,165.916543574594,30.7665262067269,19,247,0.904239885276232,-0.50426847497978,114.130723781388,29.8415111637648,0,200,0.520864641436762,-0.515464621471963
"3866","2019-07-25",40.4483337402,-75.8852767944,"Black",133.036939313984,22.1155863810524,81,211,0.325561126166345,0.465541108769015,108.580474934037,22.2239857741402,59,191,0.453182809129724,0.745430901599173,62.7810026385224,20.7940787778533,12,141,0.967781033330957,0.910984247189726
"3869","2019-08-14",38.0543937683,-84.5304489136,"Black",208.404580152672,20.7151003193486,157,253,-0.41017246716463,-0.324586312452627,183.93893129771,19.6771862476223,134,230,-0.391466904255585,-0.210159793079124,110.064885496183,22.4014142399208,56,175,-0.0821302779764297,0.358028832053573
"3874","2019-08-14",40.172505,-81.9019166667,"Black",150.324324324324,38.2906048100855,14,204,3.49392638658941,-2.01311176878396,135.039312039312,34.2538110859183,10,191,3.20493782116255,-1.81803364213174,119.997542997543,32.4102017305397,7,180,2.147885517817,-1.28952165182066
"3875","2019-08-14",39.1631971667,-77.2017133333,"Black",200.868901145524,28.737532125565,38,255,3.78325820274213,-1.39279683363785,186.8595672465,27.7619338618631,23,254,3.89117747250219,-1.30386081680057,145.231508980342,28.2753285330004,0,237,1.46000403638905,-0.475074535389583
"3879","2019-08-14",45.51335445,-73.48390986,"Black",154.940649496081,27.6945595024561,28,214,1.61115582492279,-0.950619877419408,125.703247480403,26.4659939305806,2,195,1.81199299303754,-0.927263272204595,102.435610302352,24.4225587567038,0,160,2.5032964351373,-1.07113984667271
"3881","2019-08-14",44.716820443,-73.6507993308,"Black",98.4154976619906,39.7565000401564,10,253,1.72171958261762,1.11173950484797,77.5798263193053,36.3752891043859,6,225,2.86425296682749,1.5090965849415,32.4587508350033,24.1598319485512,0,138,2.47098526297361,1.49011444907609
"3883","2019-08-14",39.0389333333,-77.2467333333,"Black",43.5339379259843,23.7247930824453,0,181,0.719850967434263,0.447313511611737,31.3464203233256,21.461208172676,0,165,1.69976260737806,0.807977750646647,14.1106291894328,15.146893638674,0,144,8.04324541067085,2.15242275133761
"3887","2019-08-14",46.2475700378,-62.9176521301,"Black",88.7008547008547,19.6307574279299,17,127,0.798849118093158,-0.533005442620799,65.034188034188,19.3363743454249,10,111,-0.286887479061504,-0.0708021136270419,42.3162393162393,17.9033080995595,0,85,-0.456658949701925,-0.0729085080057014
"3888","2019-08-14",40.115797089,-75.1792133482,"Black",98.9826388888889,35.2865493868818,20,196,-0.386215077638727,0.294754022130656,97.6163194444444,35.31853083254,25,199,-0.465634069979825,0.372224080567638,77.6822916666667,32.9502090611564,15,170,-0.693749713303917,0.395853474352982
"3889","2019-08-13",45.9847844574,-78.3177553247,"Black",229.889387144993,34.0001529714286,34,255,5.54739252194607,-2.15109431440641,220.123852231476,37.1044917428877,22,255,4.03333780687931,-1.83297489659011,157.115951313261,33.6826282280333,0,215,2.30590338681241,-1.24917355631659
"3891","2019-08-09",45.9847844574,-78.3177553247,"Black",99.3709874034945,53.0115506990748,10,237,-1.16613367655955,0.313202572177674,80.9540837058106,45.6315475821206,0,211,-0.94276002481981,0.389887577675042,51.8988216172288,32.0990958423349,0,154,-0.531117161395653,0.51443655722805
"3895","2019-08-14",38.0033861167,-78.47328,"Black",226.761944157187,39.1508518555958,0,255,4.75811277360431,-1.98734378164825,225.784281282316,40.400866801947,0,255,4.53398300828996,-1.9610956561449,219.648190279214,38.4789261262113,0,255,4.70048824805773,-1.92350778465932
"3896","2019-08-15",43.840426,-71.2762439,"Black",62.1484237321324,23.8626963411337,4,166,0.0978939830929662,0.150117455091785,43.0693166242412,21.1695419852549,0,161,1.13835140770432,0.609518734691575,28.9973565694145,18.4975008397855,0,142,2.30324916425752,1.06860404030255
"3897","2019-08-15",43.2907855859,-79.8886503665,"Black",164.869565217391,39.2001734514583,0,255,1.22198872792806,-0.498294508377767,175.329192546584,37.9986550516177,0,255,2.17325096704447,-0.820364877329964,166.738001129305,39.5618262656211,0,255,1.75502766939219,-0.833082112251316
"3899","2019-08-15",35.08688205,-85.33846524,"Black",123.250143321231,27.9760148826484,22,191,-0.738477302342077,-0.144287916555386,109.522644754443,29.1410205069137,7,182,-0.847169344682346,-0.0505923002936665,90.4542327536786,31.1216271177171,0,167,-0.932403760722269,0.113385162666038
"3902","2019-08-15",39.5892633333,-75.5681916667,"Black",203.959738846572,43.6068633425927,37,255,1.12253410934405,-1.25739255993544,191.721436343852,42.8510311886337,22,255,1.31219597408487,-1.31061428700197,156.896082698585,35.964804302269,12,229,1.57963529156359,-1.23088251665807
"3903","2019-08-15",41.8218432041,-88.0455428549,"Red",126.147298872911,28.95636212232,54,203,-0.705542513583882,-0.0545957090686393,137.628060629615,28.4118309175885,57,209,-0.794704811476259,-0.165155639064046,137.209483093665,32.4313132806716,51,211,-0.834182933904441,-0.163255524915135
"3905","2019-08-15",38.9618033333,-76.4793616667,"Black",69.5063524590164,31.4917681624109,3,191,0.158991366553608,0.740272864162427,68.0393442622951,30.2178482577919,4,188,0.210456992517618,0.740600818666616,63.5440573770492,29.2634685197448,0,183,0.187861863716182,0.764697411032801
"3906","2019-08-14",45.4340236898,-63.4772343189,"Black",78.8484848484848,30.1915489544089,21,178,-0.218588343746212,0.490153374681466,61.8565656565657,27.563060423732,12,159,-0.106245197630221,0.595081317354646,37.620202020202,23.5819098811635,0,145,1.87424579140115,1.12049090725001
"3912","2019-08-15",36.1514450144,-81.6274185107,"Black",125.755718675316,52.1690352141551,1,255,-0.823867556512452,-0.302166772312249,123.746159098668,52.2550343842993,0,254,-0.799285893627219,-0.234082714108553,98.8927961761693,44.4319921364939,0,251,-0.688460649208648,-0.244432940088412
"3915","2019-08-14",43.555015564,-80.2144927979,"Black",138.389898989899,26.2423210088798,70,193,-0.7126865451298,-0.153806210738534,124.109090909091,25.3370841291541,60,176,-0.715476779800659,-0.0357148925242959,110.50101010101,23.8379205566993,51,163,-0.609051794735064,0.253012300236447
"3916","2019-08-12",41.4440902054,-77.5182656566,"Black",78.0431823909939,21.795874414896,0,171,0.467209221990391,-0.648816439821137,72.0056288330673,20.6369067674054,0,171,0.555352745910686,-0.251094403690851,55.637234310678,21.2120935696421,0,160,0.931347482900859,0.447401771260429
"3918","2019-08-15",36.0629471667,-86.8097533333,"Black",175.978211529732,22.5299291840153,87,227,0.419497563355293,-0.670165828305634,173.868134362233,22.3507606315576,83,228,0.259722493099489,-0.466193104235839,166.414434861552,20.8691466237666,82,223,0.122944386543957,-0.165240786634773
"3920","2019-08-15",38.9865531921,-77.3404006958,"Black",148.509539635647,54.1732393436177,0,254,1.6345812243932,-1.53615404605377,150.856536189069,54.7307079812225,0,255,1.73174490045282,-1.54921833425165,96.4244214672575,42.6113674797103,0,232,0.13932571756281,-0.753506265836275
"3921","2019-08-15",37.5777778625,-84.2727813721,"Black",187.416417910448,29.7652836053093,18,253,3.88229774163262,-1.41304576489132,207.265298507463,29.1589738018505,24,255,5.65044378165313,-1.85426975254997,203.877985074627,30.1379997661832,22,255,4.45220864066689,-1.66206518428344
"3924","2019-08-16",44.1892825998,-77.8918806723,"Black",180.696418882257,41.5587641777375,28,255,-0.0919893065790811,-0.316857985408015,177.865708084645,45.0040086425052,23,255,-0.390534797995539,-0.163320005358403,135.534725990233,45.511705608272,0,240,-0.588270990829829,-0.088511027924652
"3928","2019-08-16",40.7924663824,-73.9241745558,"Black",97.9774557165861,34.8038671465527,5,201,0.527518709811711,-0.276516673514467,97.6553945249597,34.9327523187315,4,194,0.492329680091537,-0.408590743714525,65.1916264090177,28.7403334789205,0,151,0.261485109987043,0.253850068355178
